YPT,XPT,ZPT,DENSITY,MO_PCT,CU_PCT,ROCK
8423375,685750,3440,2.47,0.0,0.0,500
8423810,685390,3320,2.47,0.0,0.0,500
8423810,685390,3328,2.47,0.0,0.0,500
8423810,685390,3336,2.47,0.007,0.057,500
8423810,685390,3344,2.47,0.007,0.068,500
8423810,685390,3352,2.47,0.007,0.068,500
8423810,685390,3360,2.31,0.007,0.069,400
8423810,685390,3368,2.31,0.006,0.072,400
8423810,685390,3376,2.31,0.006,0.067,400
8423810,685390,3384,2.31,0.007,0.086,400
8423810,685390,3392,2.31,0.007,0.088,400
8423810,685390,3400,2.31,0.007,0.086,400
8423810,685390,3408,2.31,0.009,0.103,400
8423810,685390,3416,2.31,0.019,0.115,400
8423810,685390,3424,2.31,0.026,0.18,400
8423810,685390,3432,2.31,0.032,0.207,400
8423810,685390,3440,2.31,0.033,0.28,400
8423810,685390,3448,2.47,0.0,0.0,200
8423810,685390,3456,2.47,0.0,0.0,200
8423810,685390,3464,2.47,0.0,0.0,200
8423810,685390,3472,2.47,0.0,0.0,200
8423810,685390,3480,2.47,0.0,0.0,100
8423810,685390,3488,2.47,0.0,0.0,100
8423810,685390,3496,2.47,0.0,0.0,100
8423810,685390,3504,2.47,0.0,0.0,100
8423810,685390,3512,2.47,0.0,0.0,100
8423810,685390,3520,2.47,0.0,0.0,100
8423810,685390,3528,2.47,0.0,0.0,100
8423810,685390,3536,2.47,0.0,0.0,100
8423810,685390,3544,2.47,0.0,0.0,100
8423810,685390,3552,2.47,0.0,0.0,100
8423810,685390,3560,2.47,0.0,0.0,100
8423810,685390,3568,2.47,0.0,0.0,100
8423810,685390,3576,2.47,0.0,0.0,100
8423810,685390,3584,2.47,0.0,0.0,100
8423810,685390,3592,2.47,0.0,0.0,100
8423300,685255,3320,2.47,0.0,0.0,100
8423300,685255,3328,2.47,0.0,0.0,100
8423300,685255,3336,2.47,0.0,0.0,100
8423300,685255,3344,2.47,0.0,0.0,100
8423300,685255,3352,2.47,0.0,0.0,100
8423300,685255,3360,2.47,0.0,0.0,100
8423300,685255,3368,2.47,0.0,0.0,100
8423300,685255,3376,2.47,0.0,0.0,100
8423300,685255,3384,2.47,0.0,0.0,100
8423300,685255,3392,2.47,0.0,0.0,100
8423300,685255,3400,2.47,0.0,0.0,100
8423300,685255,3408,2.47,0.0,0.0,100
8423300,685255,3416,2.47,0.0,0.0,100
8423300,685255,3424,2.47,0.0,0.0,100
8423300,685255,3432,2.47,0.0,0.0,100
8423300,685255,3440,2.47,0.0,0.0,100
8423300,685255,3448,2.47,0.0,0.0,100
8423300,685255,3456,2.47,0.0,0.0,100
8423765,686410,3320,2.47,0.0,0.0,100
8423765,686410,3328,2.47,0.0,0.0,100
8423765,686410,3336,2.47,0.0,0.0,100
8423765,686410,3344,2.47,0.0,0.0,100
8423765,686410,3352,2.47,0.0,0.0,100
8423765,686410,3360,2.47,0.0,0.0,100
8423765,686410,3368,2.47,0.0,0.0,100
8423765,686410,3376,2.47,0.0,0.0,100
8423765,686410,3384,2.47,0.0,0.0,100
8423765,686410,3392,2.47,0.0,0.0,100
8423765,686410,3400,2.47,0.0,0.0,100
8423765,686410,3408,2.47,0.0,0.0,100
8423765,686410,3416,2.47,0.0,0.0,100
8423765,686410,3424,2.47,0.0,0.0,100
8423765,686410,3432,2.47,0.0,0.0,100
8423765,686410,3440,2.47,0.0,0.0,100
8423765,686410,3448,2.47,0.0,0.0,100
8423765,686410,3456,2.47,0.0,0.0,100
8423765,686410,3464,2.47,0.0,0.0,100
8423765,686410,3472,2.47,0.0,0.0,100
8423765,686410,3480,2.47,0.0,0.0,100
8423765,686410,3488,2.47,0.0,0.0,100
8423765,686410,3496,2.47,0.0,0.0,100
8423735,686575,3320,2.47,0.0,0.0,100
8423735,686575,3328,2.47,0.0,0.0,100
8423735,686575,3336,2.47,0.0,0.0,100
8423735,686575,3344,2.47,0.0,0.0,100
8423735,686575,3352,2.47,0.0,0.0,100
8423735,686575,3360,2.47,0.0,0.0,100
8423735,686575,3368,2.47,0.0,0.0,100
8423735,686575,3376,2.47,0.0,0.0,100
8423735,686575,3384,2.47,0.0,0.0,100
8423735,686575,3392,2.47,0.0,0.0,100
8423735,686575,3400,2.47,0.0,0.0,100
8423735,686575,3408,2.47,0.0,0.0,100
8423735,686575,3416,2.47,0.0,0.0,100
8423735,686575,3424,2.47,0.0,0.0,100
8423735,686575,3432,2.47,0.0,0.0,100
8423735,686575,3440,2.47,0.0,0.0,100
8423735,686575,3448,2.47,0.0,0.0,100
8423735,686575,3456,2.47,0.0,0.0,100
8423735,686575,3464,2.47,0.0,0.0,100
8423735,686575,3472,2.47,0.0,0.0,100
8423735,686575,3480,2.47,0.0,0.0,100
8423735,686575,3488,2.47,0.0,0.0,100
8423735,686575,3496,2.47,0.0,0.0,100
8423735,686575,3504,2.47,0.0,0.0,100
8423735,686575,3512,2.47,0.0,0.0,100
8423735,686575,3520,2.47,0.0,0.0,100
8423420,686005,3320,2.47,0.0,0.0,500
8423420,686005,3328,2.47,0.0,0.0,500
8423420,686005,3336,2.47,0.0,0.0,500
8423420,686005,3344,2.47,0.0,0.0,500
8423420,686005,3352,2.47,0.0,0.0,500
8423420,686005,3360,2.47,0.0,0.0,500
8423420,686005,3368,2.47,0.0,0.0,500
8423420,686005,3376,2.47,0.0,0.0,500
8423420,686005,3384,2.47,0.0,0.0,500
8423420,686005,3392,2.47,0.0,0.0,500
8423420,686005,3400,2.47,0.0,0.0,500
8423420,686005,3408,2.47,0.0,0.0,500
8423420,686005,3416,2.47,0.0,0.0,500
8423420,686005,3424,2.47,0.0,0.0,500
8423420,686005,3432,2.47,0.0,0.0,500
8423420,686005,3440,2.47,0.0,0.0,500
8423420,686005,3448,2.47,0.017,0.439,500
8423495,686680,3320,2.47,0.0,0.0,100
8423495,686680,3328,2.47,0.0,0.0,100
8423495,686680,3336,2.47,0.0,0.0,100
8423495,686680,3344,2.47,0.0,0.0,100
8423495,686680,3352,2.47,0.0,0.0,100
8423495,686680,3360,2.47,0.0,0.0,100
8423495,686680,3368,2.47,0.0,0.0,100
8423495,686680,3376,2.47,0.0,0.0,100
8423495,686680,3384,2.47,0.0,0.0,100
8423495,686680,3392,2.47,0.0,0.0,100
8423495,686680,3400,2.47,0.0,0.0,100
8423495,686680,3408,2.47,0.0,0.0,100
8423495,686680,3416,2.47,0.0,0.0,100
8423495,686680,3424,2.47,0.0,0.0,100
8423495,686680,3432,2.47,0.0,0.0,100
8423495,686680,3440,2.47,0.0,0.0,100
8423495,686680,3448,2.47,0.0,0.0,100
8423495,686680,3456,2.47,0.0,0.0,100
8423495,686680,3464,2.47,0.0,0.0,100
8423495,686680,3472,2.47,0.0,0.0,100
8423495,686680,3480,2.47,0.0,0.0,100
8423495,686680,3488,2.47,0.0,0.0,100
8423495,686680,3496,2.47,0.0,0.0,100
8423495,686680,3504,2.47,0.0,0.0,100
8423495,686680,3512,2.47,0.0,0.0,100
8423495,686680,3520,2.47,0.0,0.0,100
8423495,686680,3528,2.47,0.0,0.0,100
8423495,686680,3536,2.47,0.0,0.0,100
8423495,686680,3544,2.47,0.0,0.0,100
8423495,686680,3552,2.47,0.0,0.0,100
8423495,686680,3560,2.47,0.0,0.0,100
8423495,686680,3568,2.47,0.0,0.0,100
8423495,686680,3576,2.47,0.0,0.0,100
8423495,686680,3584,2.47,0.0,0.0,100
8423495,686680,3592,2.47,0.0,0.0,100
8423495,686680,3600,2.47,0.0,0.0,100
8423495,686680,3608,2.47,0.0,0.0,100
8423495,686680,3616,2.47,0.0,0.0,100
8423495,686680,3624,2.47,0.0,0.0,100
8424170,685510,3320,2.31,0.007,0.158,400
8424170,685510,3328,2.31,0.008,0.166,400
8424170,685510,3336,2.31,0.007,0.174,400
8424170,685510,3344,2.31,0.006,0.181,400
8424170,685510,3352,2.31,0.006,0.16,400
8424170,685510,3360,2.31,0.005,0.162,400
8424170,685510,3368,2.31,0.019,0.158,400
8424170,685510,3376,2.31,0.024,0.168,400
8424170,685510,3384,2.31,0.028,0.226,400
8424170,685510,3392,2.31,0.028,0.219,400
8424170,685510,3400,2.31,0.024,0.0,400
8424170,685510,3408,2.31,0.0,0.0,300
8424170,685510,3416,2.31,0.0,0.0,300
8424170,685510,3424,2.31,0.0,0.0,300
8424170,685510,3432,2.31,0.0,0.0,300
8424170,685510,3440,2.31,0.0,0.0,300
8424170,685510,3448,2.31,0.0,0.0,300
8424170,685510,3456,2.31,0.0,0.0,300
8424170,685510,3464,2.31,0.0,0.0,300
8424170,685510,3472,2.31,0.0,0.0,300
8424170,685510,3480,2.31,0.0,0.0,300
8424170,685510,3488,2.31,0.0,0.0,300
8424170,685510,3496,2.31,0.0,0.0,300
8424170,685510,3504,2.31,0.0,0.0,300
8424170,685510,3512,2.31,0.0,0.0,300
8424170,685510,3520,2.31,0.0,0.0,300
8424170,685510,3528,2.31,0.0,0.0,300
8424170,685510,3536,2.31,0.0,0.0,300
8424170,685510,3544,2.31,0.0,0.0,300
8424170,685510,3552,2.31,0.0,0.0,300
8424170,685510,3560,2.31,0.0,0.0,300
8424170,685510,3568,2.31,0.0,0.0,300
8424170,685510,3576,2.31,0.0,0.0,300
8424170,685510,3584,2.31,0.0,0.0,300
8424170,685510,3592,2.47,0.0,0.0,100
8424170,685510,3600,2.47,0.0,0.0,100
8424170,685510,3608,2.47,0.0,0.0,100
8424170,685510,3616,2.47,0.0,0.0,100
8424170,685510,3624,2.47,0.0,0.0,100
8424170,685510,3632,2.47,0.0,0.0,100
8424170,685510,3640,2.47,0.0,0.0,100
8424170,685510,3648,2.47,0.0,0.0,100
8424170,685510,3656,2.47,0.0,0.0,100
8424170,685510,3664,2.47,0.0,0.0,100
8424365,686500,3320,2.47,0.0,0.0,100
8424365,686500,3328,2.47,0.0,0.0,100
8424365,686500,3336,2.47,0.0,0.0,100
8424365,686500,3344,2.47,0.0,0.0,100
8424365,686500,3352,2.47,0.0,0.0,100
8424365,686500,3360,2.47,0.0,0.0,100
8424365,686500,3368,2.47,0.0,0.0,100
8424365,686500,3376,2.47,0.0,0.0,100
8424365,686500,3384,2.47,0.0,0.0,100
8424365,686500,3392,2.47,0.0,0.0,100
8424365,686500,3400,2.47,0.0,0.0,100
8424365,686500,3408,2.47,0.0,0.0,100
8424365,686500,3416,2.47,0.0,0.0,100
8424365,686500,3424,2.47,0.0,0.0,100
8424365,686500,3432,2.47,0.0,0.0,100
8424365,686500,3440,2.47,0.0,0.0,100
8424365,686500,3448,2.47,0.0,0.0,100
8424365,686500,3456,2.47,0.0,0.0,100
8424365,686500,3464,2.47,0.0,0.0,100
8424365,686500,3472,2.47,0.0,0.0,100
8424365,686500,3480,2.47,0.0,0.0,100
8424365,686500,3488,2.47,0.0,0.0,100
8424365,686500,3496,2.47,0.0,0.0,100
8424365,686500,3504,2.47,0.0,0.0,100
8424365,686500,3512,2.47,0.0,0.0,100
8424365,686500,3520,2.47,0.0,0.0,100
8424365,686500,3528,2.47,0.0,0.0,100
8424365,686500,3536,2.47,0.0,0.0,100
8424365,686500,3544,2.47,0.0,0.0,100
8424365,686500,3552,2.47,0.0,0.0,100
8424365,686500,3560,2.47,0.0,0.0,100
8424365,686500,3568,2.47,0.0,0.0,100
8424365,686500,3576,2.47,0.0,0.0,100
8424365,686500,3584,2.47,0.0,0.0,100
8424365,686500,3592,2.47,0.0,0.0,100
8424365,686500,3600,2.47,0.0,0.0,100
8424365,686500,3608,2.47,0.0,0.0,100
8424365,686500,3616,2.47,0.0,0.0,100
8424365,686500,3624,2.47,0.0,0.0,100
8424365,686500,3632,2.47,0.0,0.0,100
8424365,686500,3640,2.47,0.0,0.0,100
8424365,686500,3648,2.47,0.0,0.0,100
8424365,686500,3656,2.47,0.0,0.0,100
8424365,686500,3664,2.47,0.0,0.0,100
8424365,686500,3672,2.47,0.0,0.0,100
8424365,686500,3680,2.47,0.0,0.0,100
8424365,686500,3688,2.47,0.0,0.0,100
8424365,686500,3696,2.47,0.0,0.0,100
8424365,686500,3704,2.47,0.0,0.0,100
8424365,686500,3712,2.47,0.0,0.0,100
8424365,686500,3720,2.47,0.0,0.0,100
8424365,686500,3728,2.47,0.0,0.0,100
8424365,686500,3736,2.47,0.0,0.0,100
8424365,686500,3744,2.47,0.0,0.0,100
8424365,686500,3752,2.47,0.0,0.0,100
8423735,685255,3320,2.47,0.0,0.0,100
8423735,685255,3328,2.47,0.0,0.0,100
8423735,685255,3336,2.47,0.0,0.0,100
8423735,685255,3344,2.47,0.0,0.0,100
8423735,685255,3352,2.47,0.0,0.0,100
8423735,685255,3360,2.47,0.0,0.0,100
8423735,685255,3368,2.47,0.0,0.0,100
8423735,685255,3376,2.47,0.0,0.0,100
8423735,685255,3384,2.47,0.0,0.0,100
8423735,685255,3392,2.47,0.0,0.0,100
8423735,685255,3400,2.47,0.0,0.0,100
8423735,685255,3408,2.47,0.0,0.0,100
8423735,685255,3416,2.47,0.0,0.0,100
8423735,685255,3424,2.47,0.0,0.0,100
8423735,685255,3432,2.47,0.0,0.0,100
8423735,685255,3440,2.47,0.0,0.0,100
8423735,685255,3448,2.47,0.0,0.0,100
8423735,685255,3456,2.47,0.0,0.0,100
8423735,685255,3464,2.47,0.0,0.0,100
8423735,685255,3472,2.47,0.0,0.0,100
8423735,685255,3480,2.47,0.0,0.0,100
8423735,685255,3488,2.47,0.0,0.0,100
8423735,685255,3496,2.47,0.0,0.0,100
8423735,685255,3504,2.47,0.0,0.0,100
8423735,685255,3512,2.47,0.0,0.0,100
8423735,685255,3520,2.47,0.0,0.0,100
8423735,685255,3528,2.47,0.0,0.0,100
8423735,685255,3536,2.47,0.0,0.0,100
8423735,685255,3544,2.47,0.0,0.0,100
8423735,685255,3552,2.47,0.0,0.0,100
8423735,685255,3560,2.47,0.0,0.0,100
8423735,685255,3568,2.47,0.0,0.0,100
8423750,685495,3320,2.47,0.0,0.0,500
8423750,685495,3328,2.47,0.0,0.0,500
8423750,685495,3336,2.47,0.0,0.0,500
8423750,685495,3344,2.31,0.005,0.056,400
8423750,685495,3352,2.31,0.006,0.058,400
8423750,685495,3360,2.31,0.006,0.07,400
8423750,685495,3368,2.31,0.006,0.074,400
8423750,685495,3376,2.31,0.007,0.08,400
8423750,685495,3384,2.31,0.007,0.071,400
8423750,685495,3392,2.31,0.008,0.071,400
8423750,685495,3400,2.31,0.009,0.097,400
8423750,685495,3408,2.31,0.01,0.149,400
8423750,685495,3416,2.31,0.011,0.261,400
8423750,685495,3424,2.31,0.013,0.0,400
8423750,685495,3432,2.31,0.014,0.0,400
8423750,685495,3440,2.47,0.0,0.0,200
8423750,685495,3448,2.47,0.0,0.0,200
8423750,685495,3456,2.47,0.0,0.0,200
8423750,685495,3464,2.47,0.0,0.0,200
8423750,685495,3472,2.47,0.0,0.0,200
8423750,685495,3480,2.47,0.0,0.0,100
8423750,685495,3488,2.47,0.0,0.0,100
8423750,685495,3496,2.47,0.0,0.0,100
8423750,685495,3504,2.47,0.0,0.0,100
8423750,685495,3512,2.47,0.0,0.0,100
8423750,685495,3520,2.47,0.0,0.0,100
8423750,685495,3528,2.47,0.0,0.0,100
8423750,685495,3536,2.47,0.0,0.0,100
8423750,685495,3544,2.47,0.0,0.0,100
8423750,685495,3552,2.47,0.0,0.0,100
8423750,685495,3560,2.47,0.0,0.0,100
8423750,685495,3568,2.47,0.0,0.0,100
8423750,685495,3576,2.47,0.0,0.0,100
8423750,685495,3584,2.47,0.0,0.0,100
8423750,685495,3592,2.47,0.0,0.0,100
8423750,685495,3600,2.47,0.0,0.0,100
8423750,685495,3608,2.47,0.0,0.0,100
8423900,685960,3320,2.47,0.0,0.0,500
8423900,685960,3328,2.47,0.0,0.0,500
8423900,685960,3336,2.47,0.0,0.0,500
8423900,685960,3344,2.31,0.012,0.0,400
8423900,685960,3352,2.31,0.013,0.0,400
8423900,685960,3360,2.31,0.013,0.0,400
8423900,685960,3368,2.31,0.011,0.0,400
8423900,685960,3376,2.31,0.011,0.11,400
8423900,685960,3384,2.31,0.012,0.143,400
8423900,685960,3392,2.31,0.012,0.146,400
8423900,685960,3400,2.31,0.119,0.138,400
8423900,685960,3408,2.31,0.13,0.114,400
8423900,685960,3416,2.31,0.131,0.086,400
8423900,685960,3424,2.31,0.128,0.074,400
8423900,685960,3432,2.31,0.13,0.075,400
8423900,685960,3440,2.31,0.14,0.076,400
8423900,685960,3448,2.31,0.163,0.075,400
8423900,685960,3456,2.31,0.196,0.075,400
8423900,685960,3464,2.31,0.225,0.0,400
8423900,685960,3472,2.31,0.241,0.0,400
8423900,685960,3480,2.31,0.227,0.0,400
8423900,685960,3488,2.31,0.197,0.0,400
8423900,685960,3496,2.31,0.0,0.0,300
8423900,685960,3504,2.31,0.0,0.0,300
8423900,685960,3512,2.31,0.0,0.0,300
8423900,685960,3520,2.31,0.0,0.0,300
8423900,685960,3528,2.31,0.0,0.0,300
8423900,685960,3536,2.31,0.0,0.0,300
8424335,686260,3320,2.47,0.0,0.0,100
8424335,686260,3328,2.47,0.0,0.0,100
8424335,686260,3336,2.47,0.0,0.0,100
8424335,686260,3344,2.47,0.0,0.0,100
8424335,686260,3352,2.47,0.0,0.0,100
8424335,686260,3360,2.47,0.0,0.0,100
8424335,686260,3368,2.47,0.0,0.0,100
8424335,686260,3376,2.47,0.0,0.0,100
8424335,686260,3384,2.47,0.0,0.0,100
8424335,686260,3392,2.47,0.0,0.0,100
8424335,686260,3400,2.47,0.0,0.0,100
8424335,686260,3408,2.47,0.0,0.0,100
8424335,686260,3416,2.47,0.0,0.0,100
8424335,686260,3424,2.47,0.0,0.0,100
8424335,686260,3432,2.47,0.0,0.0,100
8424335,686260,3440,2.47,0.0,0.0,100
8424335,686260,3448,2.47,0.0,0.0,100
8424335,686260,3456,2.47,0.0,0.0,100
8424335,686260,3464,2.47,0.0,0.0,100
8424335,686260,3472,2.47,0.0,0.0,100
8424335,686260,3480,2.47,0.0,0.0,100
8424335,686260,3488,2.47,0.0,0.0,100
8424335,686260,3496,2.47,0.0,0.0,100
8424335,686260,3504,2.47,0.0,0.0,100
8424335,686260,3512,2.47,0.0,0.0,100
8424335,686260,3520,2.47,0.0,0.0,100
8424335,686260,3528,2.47,0.0,0.0,100
8424335,686260,3536,2.47,0.0,0.0,100
8424335,686260,3544,2.47,0.0,0.0,100
8424335,686260,3552,2.47,0.0,0.0,100
8424335,686260,3560,2.47,0.0,0.0,100
8424335,686260,3568,2.47,0.0,0.0,100
8424335,686260,3576,2.47,0.0,0.0,100
8424335,686260,3584,2.47,0.0,0.0,100
8424335,686260,3592,2.47,0.0,0.0,100
8424335,686260,3600,2.47,0.0,0.0,100
8424335,686260,3608,2.47,0.0,0.0,100
8424335,686260,3616,2.47,0.0,0.0,100
8424335,686260,3624,2.47,0.0,0.0,100
8424335,686260,3632,2.47,0.0,0.0,100
8424335,686260,3640,2.47,0.0,0.0,100
8424335,686260,3648,2.47,0.0,0.0,100
8424335,686260,3656,2.47,0.0,0.0,100
8424335,686260,3664,2.47,0.0,0.0,100
8424335,686260,3672,2.47,0.0,0.0,100
8424335,686260,3680,2.47,0.0,0.0,100
8424335,686260,3688,2.47,0.0,0.0,100
8424335,686260,3696,2.47,0.0,0.0,100
8424335,686260,3704,2.47,0.0,0.0,100
8424335,686260,3712,2.47,0.0,0.0,100
8424335,686260,3720,2.47,0.0,0.0,100
8424335,686260,3728,2.47,0.0,0.0,100
8424335,686260,3736,2.47,0.0,0.0,100
8424335,686260,3744,2.47,0.0,0.0,100
8424290,686545,3320,2.47,0.0,0.0,100
8424290,686545,3328,2.47,0.0,0.0,100
8424290,686545,3336,2.47,0.0,0.0,100
8424290,686545,3344,2.47,0.0,0.0,100
8424290,686545,3352,2.47,0.0,0.0,100
8424290,686545,3360,2.47,0.0,0.0,100
8424290,686545,3368,2.47,0.0,0.0,100
8424290,686545,3376,2.47,0.0,0.0,100
8424290,686545,3384,2.47,0.0,0.0,100
8424290,686545,3392,2.47,0.0,0.0,100
8424290,686545,3400,2.47,0.0,0.0,100
8424290,686545,3408,2.47,0.0,0.0,100
8424290,686545,3416,2.47,0.0,0.0,100
8424290,686545,3424,2.47,0.0,0.0,100
8424290,686545,3432,2.47,0.0,0.0,100
8424290,686545,3440,2.47,0.0,0.0,100
8424290,686545,3448,2.47,0.0,0.0,100
8424290,686545,3456,2.47,0.0,0.0,100
8424290,686545,3464,2.47,0.0,0.0,100
8424290,686545,3472,2.47,0.0,0.0,100
8424290,686545,3480,2.47,0.0,0.0,100
8424290,686545,3488,2.47,0.0,0.0,100
8424290,686545,3496,2.47,0.0,0.0,100
8424290,686545,3504,2.47,0.0,0.0,100
8424290,686545,3512,2.47,0.0,0.0,100
8424290,686545,3520,2.47,0.0,0.0,100
8424290,686545,3528,2.47,0.0,0.0,100
8424290,686545,3536,2.47,0.0,0.0,100
8424290,686545,3544,2.47,0.0,0.0,100
8424290,686545,3552,2.47,0.0,0.0,100
8424290,686545,3560,2.47,0.0,0.0,100
8424290,686545,3568,2.47,0.0,0.0,100
8424290,686545,3576,2.47,0.0,0.0,100
8424290,686545,3584,2.47,0.0,0.0,100
8424290,686545,3592,2.47,0.0,0.0,100
8424290,686545,3600,2.47,0.0,0.0,100
8424290,686545,3608,2.47,0.0,0.0,100
8424290,686545,3616,2.47,0.0,0.0,100
8424290,686545,3624,2.47,0.0,0.0,100
8424290,686545,3632,2.47,0.0,0.0,100
8424290,686545,3640,2.47,0.0,0.0,100
8424290,686545,3648,2.47,0.0,0.0,100
8424290,686545,3656,2.47,0.0,0.0,100
8424290,686545,3664,2.47,0.0,0.0,100
8424290,686545,3672,2.47,0.0,0.0,100
8424290,686545,3680,2.47,0.0,0.0,100
8424290,686545,3688,2.47,0.0,0.0,100
8424290,686545,3696,2.47,0.0,0.0,100
8424290,686545,3704,2.47,0.0,0.0,100
8424290,686545,3712,2.47,0.0,0.0,100
8424065,686320,3320,2.47,0.0,0.0,100
8424065,686320,3328,2.47,0.0,0.0,100
8424065,686320,3336,2.47,0.0,0.0,100
8424065,686320,3344,2.47,0.0,0.0,100
8424065,686320,3352,2.47,0.0,0.0,100
8424065,686320,3360,2.47,0.0,0.0,100
8424065,686320,3368,2.47,0.0,0.0,100
8424065,686320,3376,2.47,0.0,0.0,100
8424065,686320,3384,2.47,0.0,0.0,100
8424065,686320,3392,2.47,0.0,0.0,100
8424065,686320,3400,2.47,0.0,0.0,100
8424065,686320,3408,2.47,0.0,0.0,100
8424065,686320,3416,2.47,0.0,0.0,100
8424065,686320,3424,2.47,0.0,0.0,100
8424065,686320,3432,2.47,0.0,0.0,100
8424065,686320,3440,2.47,0.0,0.0,100
8424065,686320,3448,2.47,0.0,0.0,100
8424065,686320,3456,2.47,0.0,0.0,100
8424065,686320,3464,2.47,0.0,0.0,100
8424065,686320,3472,2.47,0.0,0.0,100
8424065,686320,3480,2.47,0.0,0.0,100
8424065,686320,3488,2.47,0.0,0.0,100
8424065,686320,3496,2.47,0.0,0.0,100
8424065,686320,3504,2.47,0.0,0.0,100
8424065,686320,3512,2.47,0.0,0.0,100
8424065,686320,3520,2.47,0.0,0.0,100
8424065,686320,3528,2.47,0.0,0.0,100
8424065,686320,3536,2.47,0.0,0.0,100
8424065,686320,3544,2.47,0.0,0.0,100
8424065,686320,3552,2.47,0.0,0.0,100
8424065,686320,3560,2.47,0.0,0.0,100
8424065,686320,3568,2.47,0.0,0.0,100
8424395,685420,3320,2.47,0.0,0.0,100
8424395,685420,3328,2.47,0.0,0.0,100
8424395,685420,3336,2.47,0.0,0.0,100
8424395,685420,3344,2.47,0.0,0.0,100
8424395,685420,3352,2.47,0.0,0.0,100
8424395,685420,3360,2.47,0.0,0.0,100
8424395,685420,3368,2.47,0.0,0.0,100
8424395,685420,3376,2.47,0.0,0.0,100
8424395,685420,3384,2.47,0.0,0.0,100
8424395,685420,3392,2.47,0.0,0.0,100
8424395,685420,3400,2.47,0.0,0.0,100
8424395,685420,3408,2.47,0.0,0.0,100
8424395,685420,3416,2.47,0.0,0.0,100
8424395,685420,3424,2.47,0.0,0.0,100
8424395,685420,3432,2.47,0.0,0.0,100
8424395,685420,3440,2.47,0.0,0.0,100
8424395,685420,3448,2.47,0.0,0.0,100
