YPT,XPT,ZPT,DENSITY,MO_PCT,CU_PCT,ROCK
8424395,685420,3456,2.47,0.0,0.0,100
8424395,685420,3464,2.47,0.0,0.0,100
8424395,685420,3472,2.47,0.0,0.0,100
8424395,685420,3480,2.47,0.0,0.0,100
8424395,685420,3488,2.47,0.0,0.0,100
8424395,685420,3496,2.47,0.0,0.0,100
8424395,685420,3504,2.47,0.0,0.0,100
8424395,685420,3512,2.47,0.0,0.0,100
8424395,685420,3520,2.47,0.0,0.0,100
8424395,685420,3528,2.47,0.0,0.0,100
8424395,685420,3536,2.47,0.0,0.0,100
8424395,685420,3544,2.47,0.0,0.0,100
8424395,685420,3552,2.47,0.0,0.0,100
8424395,685420,3560,2.47,0.0,0.0,100
8424395,685420,3568,2.47,0.0,0.0,100
8424395,685420,3576,2.47,0.0,0.0,100
8424395,685420,3584,2.47,0.0,0.0,100
8424395,685420,3592,2.47,0.0,0.0,100
8424395,685420,3600,2.47,0.0,0.0,100
8423450,686230,3320,2.47,0.0,0.0,500
8423450,686230,3328,2.47,0.0,0.0,500
8423450,686230,3336,2.47,0.0,0.0,500
8423450,686230,3344,2.47,0.0,0.0,500
8423450,686230,3352,2.47,0.0,0.0,500
8423450,686230,3360,2.47,0.0,0.0,500
8423450,686230,3368,2.47,0.0,0.0,500
8423450,686230,3376,2.47,0.0,0.0,500
8423450,686230,3384,2.31,0.0,0.0,400
8423450,686230,3392,2.31,0.004,0.0,400
8423450,686230,3400,2.31,0.012,0.0,400
8423450,686230,3408,2.31,0.033,0.0,400
8423450,686230,3416,2.31,0.067,0.0,400
8423075,686605,3320,2.47,0.0,0.0,100
8423075,686605,3328,2.47,0.0,0.0,100
8423075,686605,3336,2.47,0.0,0.0,100
8423075,686605,3344,2.47,0.0,0.0,100
8423075,686605,3352,2.47,0.0,0.0,100
8423075,686605,3360,2.47,0.0,0.0,100
8423075,686605,3368,2.47,0.0,0.0,100
8423075,686605,3376,2.47,0.0,0.0,100
8423075,686605,3384,2.47,0.0,0.0,100
8423075,686605,3392,2.47,0.0,0.0,100
8423075,686605,3400,2.47,0.0,0.0,100
8423075,686605,3408,2.47,0.0,0.0,100
8423075,686605,3416,2.47,0.0,0.0,100
8423075,686605,3424,2.47,0.0,0.0,100
8423075,686605,3432,2.47,0.0,0.0,100
8423075,686605,3440,2.47,0.0,0.0,100
8423075,686605,3448,2.47,0.0,0.0,100
8423075,686605,3456,2.47,0.0,0.0,100
8423075,686605,3464,2.47,0.0,0.0,100
8423075,686605,3472,2.47,0.0,0.0,100
8423075,686605,3480,2.47,0.0,0.0,100
8423075,686605,3488,2.47,0.0,0.0,100
8423075,686605,3496,2.47,0.0,0.0,100
8423075,686605,3504,2.47,0.0,0.0,100
8423075,686605,3512,2.47,0.0,0.0,100
8423075,686605,3520,2.47,0.0,0.0,100
8423075,686605,3528,2.47,0.0,0.0,100
8423075,686605,3536,2.47,0.0,0.0,100
8423075,686605,3544,2.47,0.0,0.0,100
8423075,686605,3552,2.47,0.0,0.0,100
8423075,686605,3560,2.47,0.0,0.0,100
8423075,686605,3568,2.47,0.0,0.0,100
8423075,686605,3576,2.47,0.0,0.0,100
8423075,686605,3584,2.47,0.0,0.0,100
8423075,686605,3592,2.47,0.0,0.0,100
8423075,686605,3600,2.47,0.0,0.0,100
8423105,685420,3320,2.47,0.0,0.0,500
8423105,685420,3328,2.47,0.0,0.0,500
8423105,685420,3336,2.47,0.0,0.0,500
8423105,685420,3344,2.47,0.0,0.0,500
8423105,685420,3352,2.47,0.0,0.0,500
8423105,685420,3360,2.47,0.0,0.0,500
8423105,685420,3368,2.47,0.0,0.0,500
8423105,685420,3376,2.47,0.0,0.0,500
8423105,685420,3384,2.47,0.0,0.0,500
8423105,685420,3392,2.47,0.0,0.0,500
8423105,685420,3400,2.47,0.0,0.0,500
8423105,685420,3408,2.47,0.0,0.0,500
8423105,685420,3416,2.47,0.0,0.0,500
8423105,685420,3424,2.47,0.0,0.0,500
8424320,686170,3320,2.47,0.0,0.0,100
8424320,686170,3328,2.47,0.0,0.0,100
8424320,686170,3336,2.47,0.0,0.0,100
8424320,686170,3344,2.47,0.0,0.0,100
8424320,686170,3352,2.47,0.0,0.0,100
8424320,686170,3360,2.47,0.0,0.0,100
8424320,686170,3368,2.47,0.0,0.0,100
8424320,686170,3376,2.47,0.0,0.0,100
8424320,686170,3384,2.47,0.0,0.0,100
8424320,686170,3392,2.47,0.0,0.0,100
8424320,686170,3400,2.47,0.0,0.0,100
8424320,686170,3408,2.47,0.0,0.0,100
8424320,686170,3416,2.47,0.0,0.0,100
8424320,686170,3424,2.47,0.0,0.0,100
8424320,686170,3432,2.47,0.0,0.0,100
8424320,686170,3440,2.47,0.0,0.0,100
8424320,686170,3448,2.47,0.0,0.0,100
8424320,686170,3456,2.47,0.0,0.0,100
8424320,686170,3464,2.47,0.0,0.0,100
8424320,686170,3472,2.47,0.0,0.0,100
8424320,686170,3480,2.47,0.0,0.0,100
8424320,686170,3488,2.47,0.0,0.0,100
8424320,686170,3496,2.47,0.0,0.0,100
8424320,686170,3504,2.47,0.0,0.0,100
8424320,686170,3512,2.47,0.0,0.0,100
8424320,686170,3520,2.47,0.0,0.0,100
8424320,686170,3528,2.47,0.0,0.0,100
8424320,686170,3536,2.47,0.0,0.0,100
8424320,686170,3544,2.47,0.0,0.0,100
8424320,686170,3552,2.47,0.0,0.0,100
8424320,686170,3560,2.47,0.0,0.0,100
8424320,686170,3568,2.47,0.0,0.0,100
8424320,686170,3576,2.47,0.0,0.0,100
8424320,686170,3584,2.47,0.0,0.0,100
8424320,686170,3592,2.47,0.0,0.0,100
8424320,686170,3600,2.47,0.0,0.0,100
8424320,686170,3608,2.47,0.0,0.0,100
8424320,686170,3616,2.47,0.0,0.0,100
8424320,686170,3624,2.47,0.0,0.0,100
8424320,686170,3632,2.47,0.0,0.0,100
8424320,686170,3640,2.47,0.0,0.0,100
8424320,686170,3648,2.47,0.0,0.0,100
8424320,686170,3656,2.47,0.0,0.0,100
8424320,686170,3664,2.47,0.0,0.0,100
8424320,686170,3672,2.47,0.0,0.0,100
8424320,686170,3680,2.47,0.0,0.0,100
8424320,686170,3688,2.47,0.0,0.0,100
8424320,686170,3696,2.47,0.0,0.0,100
8424320,686170,3704,2.47,0.0,0.0,100
8424320,686170,3712,2.47,0.0,0.0,100
8424320,686170,3720,2.47,0.0,0.0,100
8424320,686170,3728,2.47,0.0,0.0,100
8424320,686170,3736,2.47,0.0,0.0,100
8423885,685615,3320,2.47,0.0,0.0,500
8423885,685615,3328,2.47,0.0,0.0,500
8423885,685615,3336,2.47,0.054,0.293,500
8423885,685615,3344,2.31,0.046,0.321,400
8423885,685615,3352,2.31,0.058,0.327,400
8423885,685615,3360,2.31,0.078,0.337,400
8423885,685615,3368,2.31,0.092,0.302,400
8423885,685615,3376,2.31,0.082,0.323,400
8423885,685615,3384,2.43,0.074,0.39,400
8423885,685615,3392,2.43,0.105,0.424,400
8423885,685615,3400,2.43,0.116,0.543,400
8423885,685615,3408,2.43,0.113,0.785,400
8423885,685615,3416,2.43,0.152,0.934,400
8423885,685615,3424,2.43,0.154,0.861,400
8423885,685615,3432,2.43,0.131,0.524,400
8423885,685615,3440,2.31,0.123,0.327,400
8423885,685615,3448,2.31,0.134,0.26,400
8423885,685615,3456,2.31,0.15,0.232,400
8423885,685615,3464,2.43,0.132,0.327,400
8423885,685615,3472,2.31,0.109,0.297,400
8423885,685615,3480,2.31,0.114,0.249,400
8423885,685615,3488,2.43,0.098,0.487,400
8423885,685615,3496,2.43,0.102,0.439,400
8423885,685615,3504,2.47,0.156,0.398,200
8423885,685615,3512,2.47,0.0,0.0,100
8423885,685615,3520,2.47,0.0,0.0,100
8423885,685615,3528,2.47,0.0,0.0,100
8423885,685615,3536,2.47,0.0,0.0,100
8423885,685615,3544,2.47,0.0,0.0,100
8423885,685615,3552,2.47,0.0,0.0,100
8423885,685615,3560,2.47,0.0,0.0,100
8423885,685615,3568,2.47,0.0,0.0,100
8423885,685615,3576,2.47,0.0,0.0,100
8423885,685615,3584,2.47,0.0,0.0,100
8423885,685615,3592,2.47,0.0,0.0,100
8423720,685600,3320,2.47,0.0,0.0,500
8423720,685600,3328,2.47,0.0,0.0,500
8423720,685600,3336,2.47,0.0,0.0,500
8423720,685600,3344,2.47,0.0,0.0,500
8423720,685600,3352,2.47,0.0,0.0,500
8423720,685600,3360,2.31,0.016,0.0,400
8423720,685600,3368,2.31,0.016,0.108,400
8423720,685600,3376,2.31,0.016,0.087,400
8423720,685600,3384,2.31,0.015,0.101,400
8423720,685600,3392,2.31,0.016,0.13,400
8423720,685600,3400,2.31,0.025,0.209,400
8423720,685600,3408,2.31,0.038,0.3,400
8423720,685600,3416,2.31,0.05,0.317,400
8423720,685600,3424,2.31,0.057,0.309,400
8423720,685600,3432,2.31,0.062,0.231,400
8423720,685600,3440,2.31,0.064,0.284,400
8423720,685600,3448,2.43,0.056,0.398,400
8423720,685600,3456,2.43,0.054,0.55,400
8423720,685600,3464,2.47,0.05,0.657,200
8423720,685600,3472,2.47,0.0,0.0,200
8423720,685600,3480,2.47,0.0,0.0,100
8423720,685600,3488,2.47,0.0,0.0,100
8423720,685600,3496,2.47,0.0,0.0,100
8423720,685600,3504,2.47,0.0,0.0,100
8423720,685600,3512,2.47,0.0,0.0,100
8423720,685600,3520,2.47,0.0,0.0,100
8423720,685600,3528,2.47,0.0,0.0,100
8423720,685600,3536,2.47,0.0,0.0,100
8423720,685600,3544,2.47,0.0,0.0,100
8423720,685600,3552,2.47,0.0,0.0,100
8423720,685600,3560,2.47,0.0,0.0,100
8423720,685600,3568,2.47,0.0,0.0,100
8423720,685600,3576,2.47,0.0,0.0,100
8424020,685240,3320,2.47,0.0,0.0,100
8424020,685240,3328,2.47,0.0,0.0,100
8424020,685240,3336,2.47,0.0,0.0,100
8424020,685240,3344,2.47,0.0,0.0,100
8424020,685240,3352,2.47,0.0,0.0,100
8424020,685240,3360,2.47,0.0,0.0,100
8424020,685240,3368,2.47,0.0,0.0,100
8424020,685240,3376,2.47,0.0,0.0,100
8424020,685240,3384,2.47,0.0,0.0,100
8424020,685240,3392,2.47,0.0,0.0,100
8424020,685240,3400,2.47,0.0,0.0,100
8424020,685240,3408,2.47,0.0,0.0,100
8424020,685240,3416,2.47,0.0,0.0,100
8424020,685240,3424,2.47,0.0,0.0,100
8424020,685240,3432,2.47,0.0,0.0,100
8424020,685240,3440,2.47,0.0,0.0,100
8424020,685240,3448,2.47,0.0,0.0,100
8424020,685240,3456,2.47,0.0,0.0,100
8424020,685240,3464,2.47,0.0,0.0,100
8424020,685240,3472,2.47,0.0,0.0,100
8424020,685240,3480,2.47,0.0,0.0,100
8424020,685240,3488,2.47,0.0,0.0,100
8424020,685240,3496,2.47,0.0,0.0,100
8424020,685240,3504,2.47,0.0,0.0,100
8424020,685240,3512,2.47,0.0,0.0,100
8424020,685240,3520,2.47,0.0,0.0,100
8424020,685240,3528,2.47,0.0,0.0,100
8424020,685240,3536,2.47,0.0,0.0,100
8423630,685510,3320,2.47,0.0,0.0,500
8423630,685510,3328,2.47,0.0,0.0,500
8423630,685510,3336,2.47,0.0,0.0,500
8423630,685510,3344,2.47,0.0,0.0,500
8423630,685510,3352,2.47,0.0,0.0,500
8423630,685510,3360,2.47,0.0,0.0,500
8423630,685510,3368,2.31,0.004,0.0,400
8423630,685510,3376,2.31,0.004,0.096,400
8423630,685510,3384,2.31,0.004,0.098,400
8423630,685510,3392,2.31,0.005,0.087,400
8423630,685510,3400,2.31,0.006,0.084,400
8423630,685510,3408,2.31,0.007,0.137,400
8423630,685510,3416,2.31,0.008,0.164,400
8423630,685510,3424,2.31,0.009,0.2,400
8423630,685510,3432,2.31,0.01,0.201,400
8423630,685510,3440,2.47,0.0,0.0,200
8423630,685510,3448,2.47,0.0,0.0,200
8423630,685510,3456,2.47,0.0,0.0,200
8423630,685510,3464,2.47,0.0,0.0,200
8423630,685510,3472,2.47,0.0,0.0,200
8423630,685510,3480,2.47,0.0,0.0,100
8423630,685510,3488,2.47,0.0,0.0,100
8423630,685510,3496,2.47,0.0,0.0,100
8423630,685510,3504,2.47,0.0,0.0,100
8423630,685510,3512,2.47,0.0,0.0,100
8423630,685510,3520,2.47,0.0,0.0,100
8423630,685510,3528,2.47,0.0,0.0,100
8423630,685510,3536,2.47,0.0,0.0,100
8423630,685510,3544,2.47,0.0,0.0,100
8423630,685510,3552,2.47,0.0,0.0,100
8423630,685510,3560,2.47,0.0,0.0,100
8423630,685510,3568,2.47,0.0,0.0,100
8423630,685510,3576,2.47,0.0,0.0,100
8423630,685510,3584,2.47,0.0,0.0,100
8423630,685510,3592,2.47,0.0,0.0,100
8423135,686260,3320,2.47,0.0,0.0,100
8423135,686260,3328,2.47,0.0,0.0,100
8423135,686260,3336,2.47,0.0,0.0,100
8423135,686260,3344,2.47,0.0,0.0,100
8424440,685255,3320,2.47,0.0,0.0,100
8424440,685255,3328,2.47,0.0,0.0,100
8424440,685255,3336,2.47,0.0,0.0,100
8424440,685255,3344,2.47,0.0,0.0,100
8424440,685255,3352,2.47,0.0,0.0,100
8424440,685255,3360,2.47,0.0,0.0,100
8424440,685255,3368,2.47,0.0,0.0,100
8424440,685255,3376,2.47,0.0,0.0,100
8424440,685255,3384,2.47,0.0,0.0,100
8424440,685255,3392,2.47,0.0,0.0,100
8424440,685255,3400,2.47,0.0,0.0,100
8424440,685255,3408,2.47,0.0,0.0,100
8424440,685255,3416,2.47,0.0,0.0,100
8424440,685255,3424,2.47,0.0,0.0,100
8424440,685255,3432,2.47,0.0,0.0,100
8424440,685255,3440,2.47,0.0,0.0,100
8424440,685255,3448,2.47,0.0,0.0,100
8424440,685255,3456,2.47,0.0,0.0,100
8424440,685255,3464,2.47,0.0,0.0,100
8424440,685255,3472,2.47,0.0,0.0,100
8424440,685255,3480,2.47,0.0,0.0,100
8424440,685255,3488,2.47,0.0,0.0,100
8424440,685255,3496,2.47,0.0,0.0,100
8424440,685255,3504,2.47,0.0,0.0,100
8424440,685255,3512,2.47,0.0,0.0,100
8424440,685255,3520,2.47,0.0,0.0,100
8424440,685255,3528,2.47,0.0,0.0,100
8424440,685255,3536,2.47,0.0,0.0,100
8423870,685660,3320,2.47,0.0,0.0,500
8423870,685660,3328,2.47,0.0,0.0,500
8423870,685660,3336,2.47,0.0,0.0,500
8423870,685660,3344,2.31,0.042,0.0,400
8423870,685660,3352,2.31,0.041,0.0,400
8423870,685660,3360,2.31,0.038,0.165,400
8423870,685660,3368,2.31,0.026,0.157,400
8423870,685660,3376,2.31,0.027,0.166,400
8423870,685660,3384,2.31,0.033,0.186,400
8423870,685660,3392,2.31,0.046,0.246,400
8423870,685660,3400,2.43,0.082,0.475,400
8423870,685660,3408,2.43,0.169,0.824,400
8423870,685660,3416,2.43,0.256,1.114,400
8423870,685660,3424,2.43,0.225,1.309,400
8423870,685660,3432,2.43,0.171,1.033,400
8423870,685660,3440,2.43,0.126,0.822,400
8423870,685660,3448,2.43,0.096,0.676,400
8423870,685660,3456,2.43,0.108,0.451,400
8423870,685660,3464,2.31,0.099,0.357,400
8423870,685660,3472,2.31,0.11,0.333,400
8423870,685660,3480,2.31,0.134,0.269,400
8423870,685660,3488,2.43,0.137,0.401,400
8423870,685660,3496,2.43,0.152,0.452,400
8423870,685660,3504,2.43,0.197,0.559,400
8423870,685660,3512,2.31,0.19,0.218,400
8423870,685660,3520,2.31,0.181,0.156,400
8423870,685660,3528,2.31,0.128,0.261,400
8423870,685660,3536,2.47,0.0,0.0,100
8423870,685660,3544,2.47,0.0,0.0,100
8423870,685660,3552,2.47,0.0,0.0,100
8423870,685660,3560,2.47,0.0,0.0,100
8423870,685660,3568,2.47,0.0,0.0,100
8423870,685660,3576,2.47,0.0,0.0,100
8423855,685660,3320,2.47,0.0,0.0,500
8423855,685660,3328,2.47,0.0,0.0,500
8423855,685660,3336,2.47,0.0,0.0,500
8423855,685660,3344,2.47,0.0,0.0,500
8423855,685660,3352,2.47,0.0,0.0,500
8423855,685660,3360,2.31,0.03,0.0,400
8423855,685660,3368,2.31,0.022,0.16,400
8423855,685660,3376,2.31,0.024,0.0,400
8423855,685660,3384,2.31,0.031,0.163,400
8423855,685660,3392,2.31,0.048,0.22,400
8423855,685660,3400,2.43,0.084,0.431,400
8423855,685660,3408,2.43,0.16,0.86,400
8423855,685660,3416,2.43,0.266,1.172,400
8423855,685660,3424,2.43,0.266,1.356,400
8423855,685660,3432,2.43,0.159,1.03,400
8423855,685660,3440,2.43,0.103,0.774,400
8423855,685660,3448,2.43,0.107,0.757,400
8423855,685660,3456,2.43,0.105,0.514,400
8423855,685660,3464,2.31,0.101,0.354,400
8423855,685660,3472,2.43,0.112,0.385,400
8423855,685660,3480,2.31,0.123,0.253,400
8423855,685660,3488,2.43,0.123,0.313,400
8423855,685660,3496,2.43,0.145,0.408,400
8423855,685660,3504,2.43,0.192,0.578,400
8423855,685660,3512,2.31,0.177,0.226,400
8423855,685660,3520,2.31,0.177,0.166,400
8423855,685660,3528,2.31,0.148,0.0,400
8423855,685660,3536,2.47,0.0,0.0,100
8423855,685660,3544,2.47,0.0,0.0,100
8423855,685660,3552,2.47,0.0,0.0,100
8423855,685660,3560,2.47,0.0,0.0,100
8423855,685660,3568,2.47,0.0,0.0,100
8424200,686170,3320,2.47,0.0,0.0,100
8424200,686170,3328,2.47,0.0,0.0,100
8424200,686170,3336,2.47,0.0,0.0,100
8424200,686170,3344,2.47,0.0,0.0,100
8424200,686170,3352,2.47,0.0,0.0,100
8424200,686170,3360,2.47,0.0,0.0,100
8424200,686170,3368,2.47,0.0,0.0,100
8424200,686170,3376,2.47,0.0,0.0,100
8424200,686170,3384,2.47,0.0,0.0,100
8424200,686170,3392,2.47,0.0,0.0,100
8424200,686170,3400,2.47,0.0,0.0,100
8424200,686170,3408,2.47,0.0,0.0,100
8424200,686170,3416,2.47,0.0,0.0,100
8424200,686170,3424,2.47,0.0,0.0,100
8424200,686170,3432,2.47,0.0,0.0,100
8424200,686170,3440,2.47,0.0,0.0,100
8424200,686170,3448,2.47,0.0,0.0,100
8424200,686170,3456,2.47,0.0,0.0,100
8424200,686170,3464,2.47,0.0,0.0,100
8424200,686170,3472,2.47,0.0,0.0,100
8424200,686170,3480,2.47,0.0,0.0,100
8424200,686170,3488,2.47,0.0,0.0,100
8424200,686170,3496,2.47,0.0,0.0,100
8424200,686170,3504,2.47,0.0,0.0,100
8424200,686170,3512,2.47,0.0,0.0,100
8424200,686170,3520,2.47,0.0,0.0,100
8424200,686170,3528,2.47,0.0,0.0,100
8424200,686170,3536,2.47,0.0,0.0,100
8424200,686170,3544,2.47,0.0,0.0,100
8424200,686170,3552,2.47,0.0,0.0,100
8424200,686170,3560,2.47,0.0,0.0,100
8424200,686170,3568,2.47,0.0,0.0,100
8424200,686170,3576,2.47,0.0,0.0,100
8424200,686170,3584,2.47,0.0,0.0,100
8424200,686170,3592,2.47,0.0,0.0,100
8424200,686170,3600,2.47,0.0,0.0,100
8424200,686170,3608,2.47,0.0,0.0,100
8424200,686170,3616,2.47,0.0,0.0,100
8424200,686170,3624,2.47,0.0,0.0,100
8424200,686170,3632,2.47,0.0,0.0,100
8424200,686170,3640,2.47,0.0,0.0,100
8424200,686170,3648,2.47,0.0,0.0,100
8424200,686170,3656,2.47,0.0,0.0,100
8423435,685420,3320,2.47,0.0,0.0,500
8423435,685420,3328,2.47,0.0,0.0,500
8423435,685420,3336,2.47,0.0,0.0,500
8423435,685420,3344,2.47,0.0,0.0,500
8423435,685420,3352,2.47,0.0,0.0,500
8423435,685420,3360,2.47,0.0,0.0,500
8423435,685420,3368,2.47,0.0,0.0,500
8423435,685420,3376,2.31,0.01,0.033,400
8423435,685420,3384,2.31,0.01,0.033,400
8423435,685420,3392,2.31,0.011,0.033,400
8423435,685420,3400,2.31,0.011,0.034,400
8423435,685420,3408,2.31,0.016,0.123,400
8423435,685420,3416,2.31,0.016,0.124,400
8423435,685420,3424,2.31,0.019,0.142,400
8423435,685420,3432,2.31,0.019,0.17,400
8423435,685420,3440,2.31,0.02,0.11,400
8423435,685420,3448,2.31,0.02,0.12,400
8423435,685420,3456,2.31,0.0,0.0,400
8423435,685420,3464,2.31,0.0,0.0,400
8423435,685420,3472,2.47,0.0,0.0,100
8423435,685420,3480,2.47,0.0,0.0,100
8423435,685420,3488,2.47,0.0,0.0,100
8423435,685420,3496,2.47,0.0,0.0,100
8423435,685420,3504,2.47,0.0,0.0,100
8423435,685420,3512,2.47,0.0,0.0,100
8423420,685465,3320,2.47,0.0,0.0,500
8423420,685465,3328,2.47,0.0,0.0,500
8423420,685465,3336,2.47,0.0,0.0,500
8423420,685465,3344,2.47,0.0,0.0,500
8423420,685465,3352,2.47,0.0,0.0,500
8423420,685465,3360,2.47,0.0,0.0,500
8423420,685465,3368,2.47,0.0,0.0,500
8423420,685465,3376,2.47,0.0,0.0,500
8423420,685465,3384,2.47,0.0,0.0,500
8423420,685465,3392,2.47,0.01,0.075,500
8423420,685465,3400,2.31,0.01,0.1,400
8423420,685465,3408,2.31,0.015,0.095,400
8423420,685465,3416,2.31,0.017,0.089,400
8423420,685465,3424,2.31,0.015,0.1,400
8423420,685465,3432,2.31,0.022,0.152,400
8423420,685465,3440,2.31,0.022,0.152,400
8423420,685465,3448,2.31,0.021,0.171,400
8423420,685465,3456,2.31,0.0,0.0,400
8423420,685465,3464,2.31,0.0,0.0,400
8423420,685465,3472,2.47,0.0,0.0,100
8423420,685465,3480,2.47,0.0,0.0,100
8423420,685465,3488,2.47,0.0,0.0,100
8423420,685465,3496,2.47,0.0,0.0,100
8423420,685465,3504,2.47,0.0,0.0,100
8423570,685435,3320,2.47,0.0,0.0,500
8423570,685435,3328,2.47,0.0,0.0,500
8423570,685435,3336,2.47,0.0,0.0,500
8423570,685435,3344,2.47,0.0,0.0,500
8423570,685435,3352,2.47,0.0,0.0,500
8423570,685435,3360,2.47,0.0,0.0,500
8423570,685435,3368,2.47,0.0,0.0,500
8423570,685435,3376,2.31,0.01,0.091,400
8423570,685435,3384,2.31,0.015,0.111,400
8423570,685435,3392,2.31,0.023,0.171,400
8423570,685435,3400,2.31,0.024,0.208,400
8423570,685435,3408,2.31,0.025,0.225,400
8423570,685435,3416,2.31,0.026,0.238,400
8423570,685435,3424,2.31,0.026,0.202,400
8423570,685435,3432,2.31,0.028,0.206,400
8423570,685435,3440,2.31,0.027,0.194,400
8423570,685435,3448,2.31,0.026,0.2,400
8423570,685435,3456,2.31,0.0,0.0,400
8423570,685435,3464,2.47,0.0,0.0,200
8423570,685435,3472,2.47,0.0,0.0,200
8423570,685435,3480,2.47,0.0,0.0,100
8423570,685435,3488,2.47,0.0,0.0,100
8423570,685435,3496,2.47,0.0,0.0,100
8423570,685435,3504,2.47,0.0,0.0,100
8423570,685435,3512,2.47,0.0,0.0,100
8423570,685435,3520,2.47,0.0,0.0,100
8423570,685435,3528,2.47,0.0,0.0,100
8423570,685435,3536,2.47,0.0,0.0,100
8423570,685435,3544,2.47,0.0,0.0,100
8423570,685435,3552,2.47,0.0,0.0,100
8423570,685435,3560,2.47,0.0,0.0,100
8423570,685435,3568,2.47,0.0,0.0,100
8423570,685435,3576,2.47,0.0,0.0,100
8423570,685435,3584,2.47,0.0,0.0,100
8423570,685435,3592,2.47,0.0,0.0,100
8423600,686515,3320,2.47,0.0,0.0,100
8423600,686515,3328,2.47,0.0,0.0,100
8423600,686515,3336,2.47,0.0,0.0,100
8423600,686515,3344,2.47,0.0,0.0,100
8423600,686515,3352,2.47,0.0,0.0,100
8423600,686515,3360,2.47,0.0,0.0,100
8423600,686515,3368,2.47,0.0,0.0,100
8423600,686515,3376,2.47,0.0,0.0,100
8423600,686515,3384,2.47,0.0,0.0,100
8423600,686515,3392,2.47,0.0,0.0,100
8423600,686515,3400,2.47,0.0,0.0,100
8423600,686515,3408,2.47,0.0,0.0,100
8423600,686515,3416,2.47,0.0,0.0,100
