YPT,XPT,ZPT,DENSITY,MO_PCT,CU_PCT,ROCK
8423600,686515,3424,2.47,0.0,0.0,100
8423600,686515,3432,2.47,0.0,0.0,100
8423600,686515,3440,2.47,0.0,0.0,100
8423600,686515,3448,2.47,0.0,0.0,100
8423600,686515,3456,2.47,0.0,0.0,100
8423600,686515,3464,2.47,0.0,0.0,100
8423600,686515,3472,2.47,0.0,0.0,100
8423600,686515,3480,2.47,0.0,0.0,100
8423600,686515,3488,2.47,0.0,0.0,100
8423600,686515,3496,2.47,0.0,0.0,100
8423600,686515,3504,2.47,0.0,0.0,100
8423690,685615,3320,2.47,0.0,0.0,500
8423690,685615,3328,2.47,0.0,0.0,500
8423690,685615,3336,2.47,0.0,0.0,500
8423690,685615,3344,2.47,0.0,0.0,500
8423690,685615,3352,2.47,0.0,0.0,500
8423690,685615,3360,2.47,0.0,0.0,500
8423690,685615,3368,2.47,0.0,0.0,500
8423690,685615,3376,2.31,0.027,0.136,400
8423690,685615,3384,2.31,0.029,0.166,400
8423690,685615,3392,2.31,0.029,0.178,400
8423690,685615,3400,2.31,0.032,0.224,400
8423690,685615,3408,2.31,0.022,0.244,400
8423690,685615,3416,2.31,0.043,0.24,400
8423690,685615,3424,2.31,0.083,0.0,400
8423690,685615,3432,2.31,0.093,0.0,400
8423690,685615,3440,2.31,0.094,0.279,400
8423690,685615,3448,2.31,0.061,0.321,400
8423690,685615,3456,2.43,0.058,0.458,400
8423690,685615,3464,2.47,0.076,0.795,200
8423690,685615,3472,2.47,0.0,0.0,200
8423690,685615,3480,2.47,0.0,0.0,200
8423690,685615,3488,2.47,0.0,0.0,100
8423690,685615,3496,2.47,0.0,0.0,100
8423690,685615,3504,2.47,0.0,0.0,100
8423690,685615,3512,2.47,0.0,0.0,100
8423690,685615,3520,2.47,0.0,0.0,100
8423690,685615,3528,2.47,0.0,0.0,100
8423690,685615,3536,2.47,0.0,0.0,100
8423690,685615,3544,2.47,0.0,0.0,100
8423690,685615,3552,2.47,0.0,0.0,100
8423690,685615,3560,2.47,0.0,0.0,100
8423945,686425,3320,2.47,0.0,0.0,100
8423945,686425,3328,2.47,0.0,0.0,100
8423945,686425,3336,2.47,0.0,0.0,100
8423945,686425,3344,2.47,0.0,0.0,100
8423945,686425,3352,2.47,0.0,0.0,100
8423945,686425,3360,2.47,0.0,0.0,100
8423945,686425,3368,2.47,0.0,0.0,100
8423945,686425,3376,2.47,0.0,0.0,100
8423945,686425,3384,2.47,0.0,0.0,100
8423945,686425,3392,2.47,0.0,0.0,100
8423945,686425,3400,2.47,0.0,0.0,100
8423945,686425,3408,2.47,0.0,0.0,100
8423945,686425,3416,2.47,0.0,0.0,100
8423945,686425,3424,2.47,0.0,0.0,100
8423945,686425,3432,2.47,0.0,0.0,100
8423945,686425,3440,2.47,0.0,0.0,100
8423945,686425,3448,2.47,0.0,0.0,100
8423945,686425,3456,2.47,0.0,0.0,100
8423945,686425,3464,2.47,0.0,0.0,100
8423945,686425,3472,2.47,0.0,0.0,100
8423945,686425,3480,2.47,0.0,0.0,100
8423945,686425,3488,2.47,0.0,0.0,100
8423945,686425,3496,2.47,0.0,0.0,100
8423945,686425,3504,2.47,0.0,0.0,100
8423945,686425,3512,2.47,0.0,0.0,100
8423945,686425,3520,2.47,0.0,0.0,100
8423945,686425,3528,2.47,0.0,0.0,100
8423945,686425,3536,2.47,0.0,0.0,100
8423945,686425,3544,2.47,0.0,0.0,100
8424455,686665,3320,2.47,0.0,0.0,100
8424455,686665,3328,2.47,0.0,0.0,100
8424455,686665,3336,2.47,0.0,0.0,100
8424455,686665,3344,2.47,0.0,0.0,100
8424455,686665,3352,2.47,0.0,0.0,100
8424455,686665,3360,2.47,0.0,0.0,100
8424455,686665,3368,2.47,0.0,0.0,100
8424455,686665,3376,2.47,0.0,0.0,100
8424455,686665,3384,2.47,0.0,0.0,100
8424455,686665,3392,2.47,0.0,0.0,100
8424455,686665,3400,2.47,0.0,0.0,100
8424455,686665,3408,2.47,0.0,0.0,100
8424455,686665,3416,2.47,0.0,0.0,100
8424455,686665,3424,2.47,0.0,0.0,100
8424455,686665,3432,2.47,0.0,0.0,100
8424455,686665,3440,2.47,0.0,0.0,100
8424455,686665,3448,2.47,0.0,0.0,100
8424455,686665,3456,2.47,0.0,0.0,100
8424455,686665,3464,2.47,0.0,0.0,100
8424455,686665,3472,2.47,0.0,0.0,100
8424455,686665,3480,2.47,0.0,0.0,100
8424455,686665,3488,2.47,0.0,0.0,100
8424455,686665,3496,2.47,0.0,0.0,100
8424455,686665,3504,2.47,0.0,0.0,100
8424455,686665,3512,2.47,0.0,0.0,100
8424455,686665,3520,2.47,0.0,0.0,100
8424455,686665,3528,2.47,0.0,0.0,100
8424455,686665,3536,2.47,0.0,0.0,100
8424455,686665,3544,2.47,0.0,0.0,100
8424455,686665,3552,2.47,0.0,0.0,100
8424455,686665,3560,2.47,0.0,0.0,100
8424455,686665,3568,2.47,0.0,0.0,100
8424455,686665,3576,2.47,0.0,0.0,100
8424455,686665,3584,2.47,0.0,0.0,100
8424455,686665,3592,2.47,0.0,0.0,100
8424455,686665,3600,2.47,0.0,0.0,100
8424455,686665,3608,2.47,0.0,0.0,100
8424455,686665,3616,2.47,0.0,0.0,100
8424455,686665,3624,2.47,0.0,0.0,100
8424455,686665,3632,2.47,0.0,0.0,100
8424455,686665,3640,2.47,0.0,0.0,100
8424455,686665,3648,2.47,0.0,0.0,100
8424455,686665,3656,2.47,0.0,0.0,100
8424455,686665,3664,2.47,0.0,0.0,100
8424455,686665,3672,2.47,0.0,0.0,100
8424455,686665,3680,2.47,0.0,0.0,100
8424455,686665,3688,2.47,0.0,0.0,100
8424455,686665,3696,2.47,0.0,0.0,100
8424455,686665,3704,2.47,0.0,0.0,100
8424455,686665,3712,2.47,0.0,0.0,100
8424455,686665,3720,2.47,0.0,0.0,100
8424455,686665,3728,2.47,0.0,0.0,100
8424455,686665,3736,2.47,0.0,0.0,100
8423315,685990,3320,2.47,0.0,0.0,500
8423315,685990,3328,2.47,0.0,0.0,500
8423315,685990,3336,2.47,0.0,0.0,500
8423315,685990,3344,2.47,0.0,0.0,500
8423315,685990,3352,2.47,0.0,0.0,500
8423315,685990,3360,2.47,0.0,0.0,500
8423315,685990,3368,2.47,0.0,0.0,500
8423315,685990,3376,2.47,0.0,0.0,500
8423315,685990,3384,2.47,0.0,0.0,500
8423315,685990,3392,2.47,0.0,0.0,500
8423315,685990,3400,2.47,0.0,0.0,500
8423315,685990,3408,2.47,0.0,0.0,500
8423075,685330,3320,2.47,0.0,0.0,500
8423075,685330,3328,2.47,0.0,0.0,500
8423075,685330,3336,2.47,0.0,0.0,500
8423075,685330,3344,2.47,0.0,0.0,500
8423075,685330,3352,2.47,0.0,0.0,500
8423075,685330,3360,2.47,0.0,0.0,500
8423075,685330,3368,2.47,0.0,0.0,500
8423075,685330,3376,2.47,0.0,0.0,500
8423075,685330,3384,2.47,0.0,0.0,500
8423075,685330,3392,2.47,0.0,0.0,500
8423075,685330,3400,2.47,0.0,0.0,500
8423735,685435,3320,2.47,0.0,0.0,500
8423735,685435,3328,2.47,0.0,0.0,500
8423735,685435,3336,2.31,0.006,0.0,400
8423735,685435,3344,2.31,0.007,0.074,400
8423735,685435,3352,2.31,0.007,0.072,400
8423735,685435,3360,2.31,0.007,0.07,400
8423735,685435,3368,2.31,0.007,0.072,400
8423735,685435,3376,2.31,0.008,0.074,400
8423735,685435,3384,2.31,0.008,0.091,400
8423735,685435,3392,2.31,0.007,0.128,400
8423735,685435,3400,2.31,0.011,0.151,400
8423735,685435,3408,2.31,0.014,0.22,400
8423735,685435,3416,2.31,0.019,0.266,400
8423735,685435,3424,2.31,0.019,0.256,400
8423735,685435,3432,2.31,0.015,0.149,400
8423735,685435,3440,2.47,0.0,0.0,200
8423735,685435,3448,2.47,0.0,0.0,200
8423735,685435,3456,2.47,0.0,0.0,200
8423735,685435,3464,2.47,0.0,0.0,200
8423735,685435,3472,2.47,0.0,0.0,200
8423735,685435,3480,2.47,0.0,0.0,100
8423735,685435,3488,2.47,0.0,0.0,100
8423735,685435,3496,2.47,0.0,0.0,100
8423735,685435,3504,2.47,0.0,0.0,100
8423735,685435,3512,2.47,0.0,0.0,100
8423735,685435,3520,2.47,0.0,0.0,100
8423735,685435,3528,2.47,0.0,0.0,100
8423735,685435,3536,2.47,0.0,0.0,100
8423735,685435,3544,2.47,0.0,0.0,100
8423735,685435,3552,2.47,0.0,0.0,100
8423735,685435,3560,2.47,0.0,0.0,100
8423735,685435,3568,2.47,0.0,0.0,100
8423735,685435,3576,2.47,0.0,0.0,100
8423735,685435,3584,2.47,0.0,0.0,100
8423735,685435,3592,2.47,0.0,0.0,100
8423735,685435,3600,2.47,0.0,0.0,100
8423735,685435,3608,2.47,0.0,0.0,100
8423075,686650,3320,2.47,0.0,0.0,100
8423075,686650,3328,2.47,0.0,0.0,100
8423075,686650,3336,2.47,0.0,0.0,100
8423075,686650,3344,2.47,0.0,0.0,100
8423075,686650,3352,2.47,0.0,0.0,100
8423075,686650,3360,2.47,0.0,0.0,100
8423075,686650,3368,2.47,0.0,0.0,100
8423075,686650,3376,2.47,0.0,0.0,100
8423075,686650,3384,2.47,0.0,0.0,100
8423075,686650,3392,2.47,0.0,0.0,100
8423075,686650,3400,2.47,0.0,0.0,100
8423075,686650,3408,2.47,0.0,0.0,100
8423075,686650,3416,2.47,0.0,0.0,100
8423075,686650,3424,2.47,0.0,0.0,100
8423075,686650,3432,2.47,0.0,0.0,100
8423075,686650,3440,2.47,0.0,0.0,100
8423075,686650,3448,2.47,0.0,0.0,100
8423075,686650,3456,2.47,0.0,0.0,100
8423075,686650,3464,2.47,0.0,0.0,100
8423075,686650,3472,2.47,0.0,0.0,100
8423075,686650,3480,2.47,0.0,0.0,100
8423075,686650,3488,2.47,0.0,0.0,100
8423075,686650,3496,2.47,0.0,0.0,100
8423075,686650,3504,2.47,0.0,0.0,100
8423075,686650,3512,2.47,0.0,0.0,100
8423075,686650,3520,2.47,0.0,0.0,100
8423075,686650,3528,2.47,0.0,0.0,100
8423075,686650,3536,2.47,0.0,0.0,100
8423075,686650,3544,2.47,0.0,0.0,100
8423075,686650,3552,2.47,0.0,0.0,100
8423075,686650,3560,2.47,0.0,0.0,100
8423075,686650,3568,2.47,0.0,0.0,100
8423075,686650,3576,2.47,0.0,0.0,100
8423075,686650,3584,2.47,0.0,0.0,100
8423075,686650,3592,2.47,0.0,0.0,100
8423075,686650,3600,2.47,0.0,0.0,100
8423075,686650,3608,2.47,0.0,0.0,100
8423075,686650,3616,2.47,0.0,0.0,100
8423810,685825,3320,2.47,0.0,0.0,500
8423810,685825,3328,2.47,0.0,0.0,500
8423810,685825,3336,2.47,0.0,0.0,500
8423810,685825,3344,2.47,0.0,0.0,500
8423810,685825,3352,2.31,0.028,0.0,400
8423810,685825,3360,2.31,0.047,0.0,400
8423810,685825,3368,2.31,0.083,0.176,400
8423810,685825,3376,2.31,0.116,0.228,400
8423810,685825,3384,2.31,0.146,0.247,400
8423810,685825,3392,2.31,0.148,0.245,400
8423810,685825,3400,2.31,0.14,0.251,400
8423810,685825,3408,2.31,0.108,0.236,400
8423810,685825,3416,2.31,0.076,0.183,400
8423810,685825,3424,2.31,0.271,0.244,400
8423810,685825,3432,2.43,0.579,1.07,400
8423810,685825,3440,2.43,0.93,1.956,400
8423810,685825,3448,2.43,0.831,1.561,400
8423810,685825,3456,2.43,0.367,1.187,400
8423810,685825,3464,2.43,0.344,1.006,400
8423810,685825,3472,2.43,0.354,0.649,400
8423810,685825,3480,2.43,0.316,0.34,400
8423810,685825,3488,2.31,0.265,0.157,400
8423810,685825,3496,2.31,0.234,0.137,400
8423810,685825,3504,2.31,0.245,0.214,400
8423810,685825,3512,2.31,0.23,0.202,400
8423810,685825,3520,2.31,0.164,0.0,400
8423810,685825,3528,2.31,0.085,0.036,400
8423810,685825,3536,2.31,0.04,0.038,300
8424515,686605,3320,2.47,0.0,0.0,100
8424515,686605,3328,2.47,0.0,0.0,100
8424515,686605,3336,2.47,0.0,0.0,100
8424515,686605,3344,2.47,0.0,0.0,100
8424515,686605,3352,2.47,0.0,0.0,100
8424515,686605,3360,2.47,0.0,0.0,100
8424515,686605,3368,2.47,0.0,0.0,100
8424515,686605,3376,2.47,0.0,0.0,100
8424515,686605,3384,2.47,0.0,0.0,100
8424515,686605,3392,2.47,0.0,0.0,100
8424515,686605,3400,2.47,0.0,0.0,100
8424515,686605,3408,2.47,0.0,0.0,100
8424515,686605,3416,2.47,0.0,0.0,100
8424515,686605,3424,2.47,0.0,0.0,100
8424515,686605,3432,2.47,0.0,0.0,100
8424515,686605,3440,2.47,0.0,0.0,100
8424515,686605,3448,2.47,0.0,0.0,100
8424515,686605,3456,2.47,0.0,0.0,100
8424515,686605,3464,2.47,0.0,0.0,100
8424515,686605,3472,2.47,0.0,0.0,100
8424515,686605,3480,2.47,0.0,0.0,100
8424515,686605,3488,2.47,0.0,0.0,100
8424515,686605,3496,2.47,0.0,0.0,100
8424515,686605,3504,2.47,0.0,0.0,100
8424515,686605,3512,2.47,0.0,0.0,100
8424515,686605,3520,2.47,0.0,0.0,100
8424515,686605,3528,2.47,0.0,0.0,100
8424515,686605,3536,2.47,0.0,0.0,100
8424515,686605,3544,2.47,0.0,0.0,100
8424515,686605,3552,2.47,0.0,0.0,100
8424515,686605,3560,2.47,0.0,0.0,100
8424515,686605,3568,2.47,0.0,0.0,100
8424515,686605,3576,2.47,0.0,0.0,100
8424515,686605,3584,2.47,0.0,0.0,100
8424515,686605,3592,2.47,0.0,0.0,100
8424515,686605,3600,2.47,0.0,0.0,100
8424515,686605,3608,2.47,0.0,0.0,100
8424515,686605,3616,2.47,0.0,0.0,100
8424515,686605,3624,2.47,0.0,0.0,100
8424515,686605,3632,2.47,0.0,0.0,100
8424515,686605,3640,2.47,0.0,0.0,100
8424515,686605,3648,2.47,0.0,0.0,100
8424515,686605,3656,2.47,0.0,0.0,100
8424515,686605,3664,2.47,0.0,0.0,100
8424515,686605,3672,2.47,0.0,0.0,100
8424515,686605,3680,2.47,0.0,0.0,100
8424515,686605,3688,2.47,0.0,0.0,100
8424515,686605,3696,2.47,0.0,0.0,100
8424515,686605,3704,2.47,0.0,0.0,100
8424515,686605,3712,2.47,0.0,0.0,100
8424515,686605,3720,2.47,0.0,0.0,100
8424515,686605,3728,2.47,0.0,0.0,100
8424515,686605,3736,2.47,0.0,0.0,100
8424515,686605,3744,2.47,0.0,0.0,100
8424515,686605,3752,2.47,0.0,0.0,100
8424515,686605,3760,2.47,0.0,0.0,100
8424515,686605,3768,2.47,0.0,0.0,100
8424515,686605,3776,2.47,0.0,0.0,100
8423990,686215,3320,2.47,0.0,0.0,100
8423990,686215,3328,2.47,0.0,0.0,100
8423990,686215,3336,2.47,0.0,0.0,100
8423990,686215,3344,2.47,0.0,0.0,100
8423990,686215,3352,2.47,0.0,0.0,100
8423990,686215,3360,2.47,0.0,0.0,100
8423990,686215,3368,2.47,0.0,0.0,100
8423990,686215,3376,2.47,0.0,0.0,100
8423990,686215,3384,2.47,0.0,0.0,100
8423990,686215,3392,2.47,0.0,0.0,100
8423990,686215,3400,2.47,0.0,0.0,100
8423990,686215,3408,2.47,0.0,0.0,100
8423990,686215,3416,2.47,0.0,0.0,100
8423990,686215,3424,2.47,0.0,0.0,100
8423990,686215,3432,2.47,0.0,0.0,100
8423990,686215,3440,2.47,0.0,0.0,100
8423990,686215,3448,2.47,0.0,0.0,100
8423990,686215,3456,2.47,0.0,0.0,100
8423990,686215,3464,2.47,0.0,0.0,100
8423990,686215,3472,2.47,0.0,0.0,100
8423990,686215,3480,2.47,0.0,0.0,100
8423990,686215,3488,2.47,0.0,0.0,100
8423990,686215,3496,2.47,0.0,0.0,100
8423990,686215,3504,2.47,0.0,0.0,100
8423990,686215,3512,2.47,0.0,0.0,100
8423990,686215,3520,2.47,0.0,0.0,100
8423990,686215,3528,2.47,0.0,0.0,100
8423990,686215,3536,2.47,0.0,0.0,100
8424095,685750,3320,2.31,0.025,0.195,400
8424095,685750,3328,2.31,0.022,0.191,400
8424095,685750,3336,2.31,0.021,0.184,400
8424095,685750,3344,2.31,0.021,0.17,400
8424095,685750,3352,2.31,0.019,0.116,400
8424095,685750,3360,2.31,0.018,0.11,400
8424095,685750,3368,2.31,0.009,0.119,400
8424095,685750,3376,2.31,0.01,0.137,400
8424095,685750,3384,2.31,0.01,0.152,400
8424095,685750,3392,2.31,0.009,0.169,400
8424095,685750,3400,2.31,0.01,0.181,400
8424095,685750,3408,2.31,0.01,0.185,400
8424095,685750,3416,2.31,0.009,0.161,400
8424095,685750,3424,2.31,0.01,0.183,400
8424095,685750,3432,2.31,0.02,0.221,400
8424095,685750,3440,2.31,0.027,0.256,400
8424095,685750,3448,2.43,0.039,0.343,400
8424095,685750,3456,2.31,0.079,0.0,400
8424095,685750,3464,2.31,0.0,0.0,300
8424095,685750,3472,2.31,0.0,0.0,300
8424095,685750,3480,2.31,0.0,0.0,300
8424095,685750,3488,2.31,0.0,0.0,300
8424095,685750,3496,2.31,0.0,0.0,300
8424095,685750,3504,2.31,0.0,0.0,300
8424095,685750,3512,2.31,0.0,0.0,300
8424095,685750,3520,2.31,0.0,0.0,300
8424095,685750,3528,2.31,0.0,0.0,300
8424095,685750,3536,2.31,0.0,0.0,300
8424095,685750,3544,2.31,0.0,0.0,300
8424095,685750,3552,2.31,0.0,0.0,300
8424095,685750,3560,2.31,0.0,0.0,300
8424095,685750,3568,2.31,0.0,0.0,300
8424095,685750,3576,2.31,0.0,0.0,300
8424095,685750,3584,2.31,0.0,0.0,300
8424095,685750,3592,2.31,0.0,0.0,300
8424095,685750,3600,2.31,0.0,0.0,300
8424095,685750,3608,2.31,0.0,0.0,300
8424095,685750,3616,2.31,0.0,0.0,300
8424095,685750,3624,2.47,0.0,0.0,100
8424095,685750,3632,2.47,0.0,0.0,100
8424095,685750,3640,2.47,0.0,0.0,100
8423735,686185,3320,2.47,0.0,0.0,500
8423735,686185,3328,2.47,0.0,0.0,500
8423735,686185,3336,2.47,0.0,0.0,500
8423735,686185,3344,2.47,0.0,0.0,500
8423735,686185,3352,2.31,0.0,0.0,400
8423735,686185,3360,2.31,0.0,0.0,400
8423735,686185,3368,2.31,0.0,0.0,400
8423735,686185,3376,2.31,0.0,0.0,400
8423735,686185,3384,2.31,0.002,0.0,400
8423735,686185,3392,2.31,0.002,0.0,400
8423735,686185,3400,2.31,0.002,0.0,400
8423735,686185,3408,2.31,0.004,0.0,400
8423735,686185,3416,2.31,0.01,0.0,400
8423735,686185,3424,2.31,0.01,0.0,400
8423735,686185,3432,2.31,0.01,0.0,400
8423735,686185,3440,2.31,0.01,0.0,400
8423735,686185,3448,2.31,0.01,0.0,400
8423735,686185,3456,2.31,0.01,0.0,400
8423735,686185,3464,2.31,0.014,0.0,400
8423735,686185,3472,2.31,0.017,0.0,400
8423735,686185,3480,2.31,0.017,0.0,400
8423720,685690,3320,2.47,0.0,0.0,500
8423720,685690,3328,2.47,0.0,0.0,500
8423720,685690,3336,2.47,0.0,0.0,500
8423720,685690,3344,2.47,0.0,0.0,500
8423720,685690,3352,2.47,0.0,0.0,500
8423720,685690,3360,2.47,0.0,0.0,500
8423720,685690,3368,2.31,0.01,0.059,400
8423720,685690,3376,2.31,0.009,0.061,400
8423720,685690,3384,2.31,0.011,0.07,400
8423720,685690,3392,2.31,0.019,0.116,400
8423720,685690,3400,2.31,0.016,0.147,400
8423720,685690,3408,2.31,0.009,0.063,400
8423720,685690,3416,2.31,0.011,0.097,400
8423720,685690,3424,2.31,0.031,0.2,400
8423720,685690,3432,2.31,0.077,0.178,400
8423720,685690,3440,2.31,0.111,0.129,400
8423720,685690,3448,2.31,0.178,0.152,400
8423720,685690,3456,2.31,0.284,0.26,400
8423720,685690,3464,2.43,0.374,0.438,400
8423720,685690,3472,2.43,0.377,0.751,400
8423720,685690,3480,2.43,0.333,1.199,400
8423720,685690,3488,2.43,0.257,1.296,400
8423720,685690,3496,2.43,0.211,0.976,400
8423720,685690,3504,2.31,0.178,0.0,400
8423720,685690,3512,2.31,0.179,0.0,400
8423720,685690,3520,2.47,0.0,0.0,100
8423720,685690,3528,2.47,0.0,0.0,100
8423720,685690,3536,2.47,0.0,0.0,100
8423720,685690,3544,2.47,0.0,0.0,100
8423585,685645,3320,2.47,0.0,0.0,500
8423585,685645,3328,2.47,0.0,0.0,500
8423585,685645,3336,2.47,0.0,0.0,500
8423585,685645,3344,2.47,0.0,0.0,500
8423585,685645,3352,2.47,0.0,0.0,500
8423585,685645,3360,2.47,0.0,0.0,500
8423585,685645,3368,2.47,0.0,0.0,500
8423585,685645,3376,2.47,0.0,0.0,500
8423585,685645,3384,2.47,0.0,0.0,500
8423585,685645,3392,2.47,0.025,0.195,500
8423585,685645,3400,2.31,0.013,0.198,400
8423585,685645,3408,2.31,0.027,0.191,400
8423585,685645,3416,2.31,0.025,0.169,400
8423585,685645,3424,2.31,0.029,0.196,400
8423585,685645,3432,2.31,0.051,0.21,400
8423585,685645,3440,2.31,0.048,0.278,400
8423585,685645,3448,2.31,0.044,0.273,400
8423585,685645,3456,2.31,0.067,0.0,400
8423585,685645,3464,2.47,0.0,0.0,200
8423585,685645,3472,2.47,0.0,0.0,200
8423585,685645,3480,2.47,0.0,0.0,100
8423585,685645,3488,2.47,0.0,0.0,100
8423585,685645,3496,2.47,0.0,0.0,100
8423585,685645,3504,2.47,0.0,0.0,100
8423585,685645,3512,2.47,0.0,0.0,100
8423765,685270,3320,2.47,0.0,0.0,100
8423765,685270,3328,2.47,0.0,0.0,100
8423765,685270,3336,2.47,0.0,0.0,100
8423765,685270,3344,2.47,0.0,0.0,100
8423765,685270,3352,2.47,0.0,0.0,100
8423765,685270,3360,2.47,0.0,0.0,100
8423765,685270,3368,2.47,0.0,0.0,100
8423765,685270,3376,2.47,0.0,0.0,100
8423765,685270,3384,2.47,0.0,0.0,100
8423765,685270,3392,2.47,0.0,0.0,100
8423765,685270,3400,2.47,0.0,0.0,100
8423765,685270,3408,2.47,0.0,0.0,100
8423765,685270,3416,2.47,0.0,0.0,100
8423765,685270,3424,2.47,0.0,0.0,100
8423765,685270,3432,2.47,0.0,0.0,100
8423765,685270,3440,2.47,0.0,0.0,100
8423765,685270,3448,2.47,0.0,0.0,100
8423765,685270,3456,2.47,0.0,0.0,100
8423765,685270,3464,2.47,0.0,0.0,100
8423765,685270,3472,2.47,0.0,0.0,100
8423765,685270,3480,2.47,0.0,0.0,100
8423765,685270,3488,2.47,0.0,0.0,100
8423765,685270,3496,2.47,0.0,0.0,100
8423765,685270,3504,2.47,0.0,0.0,100
8423765,685270,3512,2.47,0.0,0.0,100
8423765,685270,3520,2.47,0.0,0.0,100
8423765,685270,3528,2.47,0.0,0.0,100
8423765,685270,3536,2.47,0.0,0.0,100
8423765,685270,3544,2.47,0.0,0.0,100
8423765,685270,3552,2.47,0.0,0.0,100
8423765,685270,3560,2.47,0.0,0.0,100
8423765,685270,3568,2.47,0.0,0.0,100
8424275,685240,3320,2.47,0.0,0.0,100
8424275,685240,3328,2.47,0.0,0.0,100
8424275,685240,3336,2.47,0.0,0.0,100
8424275,685240,3344,2.47,0.0,0.0,100
8424275,685240,3352,2.47,0.0,0.0,100
8424275,685240,3360,2.47,0.0,0.0,100
8424275,685240,3368,2.47,0.0,0.0,100
8424275,685240,3376,2.47,0.0,0.0,100
8424275,685240,3384,2.47,0.0,0.0,100
8424275,685240,3392,2.47,0.0,0.0,100
8424275,685240,3400,2.47,0.0,0.0,100
8424275,685240,3408,2.47,0.0,0.0,100
8424275,685240,3416,2.47,0.0,0.0,100
8424275,685240,3424,2.47,0.0,0.0,100
8424275,685240,3432,2.47,0.0,0.0,100
8424275,685240,3440,2.47,0.0,0.0,100
8424275,685240,3448,2.47,0.0,0.0,100
8424275,685240,3456,2.47,0.0,0.0,100
8424275,685240,3464,2.47,0.0,0.0,100
8424275,685240,3472,2.47,0.0,0.0,100
8424275,685240,3480,2.47,0.0,0.0,100
